user_id,mss_length,maturity_store_segment
82966,395,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3263"",""3275"",""3276"",""3423"",""3428"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4111"",""A20"",""A7"",""A14"",""A15""]"
83007,347,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2448"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3189"",""3193"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15"",""A16""]"
83032,366,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2013"",""2074"",""2077"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2717"",""2726"",""2753"",""2769"",""3263"",""3275"",""3276"",""3421"",""3423"",""3429"",""3494"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4110"",""A20"",""A21"",""A5"",""A13"",""A15""]"
83067,378,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2451"",""2457"",""2461"",""2480"",""2708"",""2753"",""2771"",""3189"",""3195"",""3205"",""3211"",""3263"",""3275"",""3276"",""3429"",""3493"",""3671"",""3822"",""3823"",""3824"",""3826"",""4024"",""4110"",""A21"",""A3"",""A7"",""A12"",""A15"",""A16""]"
83088,305,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3263"",""3275"",""3650"",""3671"",""4024"",""A7"",""A13"",""A15""]"
83114,385,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2107"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3263"",""3275"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A6"",""A11"",""A15"",""TAO_D11""]"
83206,329,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2129"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2453"",""2457"",""2461"",""2480"",""2708"",""2769"",""3189"",""3193"",""3204"",""3263"",""3421"",""3429"",""3671"",""3822"",""3826"",""3829"",""4024"",""4110"",""A20"",""A3"",""A7"",""A14"",""A15"",""A16""]"
83216,395,"[""1189"",""1452"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1965"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2450"",""2457"",""2708"",""2717"",""2726"",""2769"",""2772"",""3263"",""3421"",""3423"",""3428"",""3429"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4111"",""A20"",""A7"",""A14"",""A15"",""Existing_Cancelled""]"
83231,367,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2452"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""3263"",""3275"",""3276"",""3421"",""3423"",""3428"",""3429"",""3671"",""3823"",""3824"",""3826"",""3829"",""A21"",""A7"",""A14"",""A15""]"
83236,423,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1970"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2449"",""2457"",""2708"",""2717"",""2726"",""2753"",""3263"",""3275"",""3276"",""3421"",""3493"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""4004"",""4024"",""4111"",""A21"",""A3"",""A7"",""A12"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
83254,336,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2248"",""2266"",""2270"",""2281"",""2283"",""2291"",""2313"",""2350"",""2454"",""2457"",""2717"",""2769"",""3263"",""3275"",""3421"",""3422"",""3429"",""3823"",""3824"",""3826"",""3829"",""4111"",""A21"",""A3"",""A7"",""A13"",""A15"",""A16""]"
83259,323,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1967"",""1971"",""2071"",""2075"",""2129"",""2165"",""2166"",""2167"",""2173"",""2266"",""2270"",""2283"",""2313"",""2350"",""2450"",""2457"",""2708"",""2717"",""2771"",""2772"",""3263"",""3275"",""3421"",""3822"",""3824"",""3826"",""4024"",""4111"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16""]"
83260,333,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1965"",""1968"",""1971"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2248"",""2270"",""2283"",""2313"",""2350"",""2450"",""2457"",""2717"",""3263"",""3421"",""3823"",""3824"",""3826"",""3829"",""4110"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
83266,323,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1987"",""2013"",""2074"",""2076"",""2107"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3263"",""3650"",""3671"",""3829"",""A7"",""A10"",""TAO_D11""]"
83268,334,"[""1189"",""1332"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1971"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2270"",""2283"",""2312"",""2313"",""2350"",""2456"",""2457"",""2717"",""2769"",""3263"",""3421"",""3423"",""3429"",""3823"",""3826"",""3829"",""3962"",""4111"",""A3"",""A7"",""A12"",""A15"",""Loyalty_Insurance_Registered""]"
83294,380,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1967"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2456"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3196"",""3208"",""3214"",""3263"",""3275"",""3276"",""3428"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""A21"",""A7"",""A14"",""A15"",""A16""]"
83332,357,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1967"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2266"",""2270"",""2283"",""2313"",""2350"",""2452"",""2457"",""2461"",""2480"",""2708"",""2717"",""2770"",""3263"",""3275"",""3276"",""3421"",""3429"",""3495"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""A21"",""A3"",""A7"",""A14"",""A15"",""A16""]"
83335,338,"[""1189"",""1279"",""1496"",""1617"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1968"",""1971"",""2074"",""2075"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2248"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2456"",""2457"",""2708"",""2770"",""2771"",""2772"",""3276"",""3421"",""3429"",""3823"",""3824"",""3826"",""3964"",""4111"",""A21"",""A7"",""A12"",""A15"",""A16""]"
83336,420,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1882"",""1970"",""2071"",""2074"",""2078"",""2129"",""2167"",""2173"",""2237"",""2248"",""2270"",""2283"",""2313"",""2350"",""2448"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2769"",""2771"",""3263"",""3275"",""3276"",""3421"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""4110"",""A6"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
83345,310,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2451"",""2457"",""2708"",""2717"",""2726"",""2771"",""3263"",""3421"",""3423"",""3429"",""3824"",""3826"",""3829"",""4111"",""A3"",""A7"",""A14"",""A15""]"
83349,380,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2753"",""2771"",""3189"",""3195"",""3205"",""3263"",""3276"",""3421"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""4024"",""4111"",""A21"",""A7"",""A12"",""A15"",""A16""]"
83386,281,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1831"",""1846"",""1848"",""1850"",""1881"",""1969"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3194"",""3263"",""3650"",""3671"",""3829"",""A7"",""A10"",""SAO_D11""]"
83402,337,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2270"",""2283"",""2291"",""2313"",""2350"",""2454"",""2457"",""2717"",""2726"",""2769"",""2771"",""2772"",""3263"",""3421"",""3429"",""3824"",""3829"",""4111"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16""]"
83403,229,"[""1189"",""1279"",""1496"",""1617"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2449"",""2457"",""2726"",""3190"",""3196"",""3208"",""A7"",""A12""]"
83405,382,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1834"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""3190"",""3192"",""3206"",""3212"",""3263"",""3275"",""3276"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A21"",""A6"",""A15""]"
83406,417,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2448"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2755"",""3189"",""3191"",""3263"",""3275"",""3276"",""3421"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15"",""A16""]"
83417,290,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3263"",""3650"",""3671"",""3829"",""A20"",""A5"",""A13"",""A15""]"
83420,330,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2449"",""2457"",""2708"",""3189"",""3191"",""3203"",""3209"",""3258"",""3263"",""3275"",""3276"",""3493"",""3824"",""3826"",""3829"",""4024"",""4110"",""A3"",""A7"",""A12"",""A15"",""A16""]"
83432,365,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1850"",""1881"",""1882"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2248"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2450"",""2457"",""2708"",""2726"",""3189"",""3193"",""3204"",""3210"",""3263"",""3275"",""3421"",""3429"",""3822"",""3824"",""3826"",""3829"",""4024"",""4111"",""A20"",""A21"",""A7"",""A13"",""A15"",""A16""]"
83434,368,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2717"",""2771"",""3190"",""3196"",""3208"",""3263"",""3275"",""3423"",""3428"",""3429"",""3494"",""3650"",""3671"",""3822"",""3824"",""3826"",""3829"",""4024"",""4110"",""A5"",""A13"",""A15""]"
83439,386,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1831"",""1846"",""1848"",""1850"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2107"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3196"",""3263"",""3275"",""3276"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""4110"",""A7"",""A10"",""TAO_D11""]"
83451,383,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1968"",""1971"",""2071"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2248"",""2270"",""2283"",""2313"",""2350"",""2453"",""2457"",""2717"",""2769"",""2770"",""2771"",""3263"",""3275"",""3276"",""3421"",""3429"",""3495"",""3823"",""3824"",""3826"",""3829"",""4024"",""4110"",""A21"",""A7"",""A12"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
83453,404,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2753"",""3190"",""3194"",""3207"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15""]"
83455,357,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1968"",""1970"",""2013"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2350"",""2454"",""2457"",""2461"",""2480"",""2717"",""2726"",""2769"",""3263"",""3421"",""3429"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4111"",""A21"",""A3"",""A7"",""A14"",""A15"",""A16""]"
83498,348,"[""1279"",""1496"",""1617"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""1991"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2266"",""2270"",""2283"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3194"",""3275"",""3276"",""3652"",""3673"",""3822"",""3823"",""3826"",""3830"",""3964"",""3985"",""4006"",""4024"",""A6"",""A11""]"
83506,382,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2753"",""2771"",""2772"",""3263"",""3275"",""3276"",""3421"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4110"",""A20"",""A7"",""A13""]"
83559,331,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1971"",""2013"",""2075"",""2129"",""2165"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2456"",""2457"",""2717"",""2769"",""3190"",""3196"",""3208"",""3263"",""3423"",""3428"",""3429"",""3494"",""3823"",""3824"",""3826"",""3829"",""4024"",""4111"",""A3"",""A7"",""A13"",""A15""]"
83569,368,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""4024"",""A7"",""A11"",""A15""]"
83576,362,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1968"",""1970"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2755"",""3190"",""3192"",""3206"",""3258"",""3263"",""3275"",""3421"",""3429"",""3650"",""3671"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""A6"",""A15""]"
83588,309,"[""1190"",""1328"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1847"",""1849"",""1881"",""1970"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2237"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2455"",""2457"",""2708"",""2717"",""2726"",""2771"",""3263"",""3421"",""3429"",""3824"",""3826"",""3829"",""4111"",""A3"",""A7"",""A14"",""A15"",""A16""]"
83606,372,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2270"",""2283"",""2313"",""2350"",""2455"",""2457"",""2461"",""2480"",""2708"",""2726"",""2753"",""2769"",""3260"",""3263"",""3275"",""3276"",""3421"",""3423"",""3428"",""3494"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4110"",""A20"",""A3"",""A7"",""A14"",""A15""]"
83614,374,"[""1190"",""1329"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1882"",""1968"",""1971"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2350"",""2455"",""2457"",""2717"",""2769"",""2770"",""2771"",""2772"",""3263"",""3421"",""3423"",""3428"",""3824"",""3826"",""3829"",""4111"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15"",""Loyalty_Insurance_Registered""]"
83617,373,"[""1190"",""1329"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1882"",""1968"",""1970"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2248"",""2266"",""2270"",""2283"",""2350"",""2456"",""2457"",""2717"",""2769"",""2770"",""2771"",""2772"",""3189"",""3195"",""3205"",""3211"",""3263"",""3421"",""3429"",""3823"",""3826"",""3829"",""4110"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
83627,325,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1848"",""1849"",""1881"",""1882"",""1970"",""2013"",""2074"",""2077"",""2129"",""2165"",""2166"",""2173"",""2174"",""2243"",""2270"",""2283"",""2312"",""2313"",""2350"",""2456"",""2457"",""2717"",""2771"",""3263"",""3421"",""3423"",""3428"",""3429"",""3493"",""3823"",""3826"",""3829"",""4024"",""4111"",""A20"",""A7"",""A14"",""A15""]"
